Fecha,Magnitud,Profundidad,Ubicación,Latitud,Longitud,Tipo,Estatus,Tsunami,Alerta,Significancia,Tipo de Origen,Fuente
1468185574090,3.4,16.4,"65 km WSW of Karluk, Alaska",57.2697,-155.3959,earthquake,reviewed,0,,178,,ak
1468185192835,2.8,15.2,"63 km WSW of Karluk, Alaska",57.2921,-155.3841,earthquake,reviewed,0,,121,,ak
1468183907740,2.9,129.9,"64 km N of Petersville, Alaska",63.0673,-150.9647,earthquake,reviewed,0,,129,,ak
1468110239220,3.4,0.9,"38 km SE of Old Harbor, Alaska",56.965,-152.8389,earthquake,reviewed,0,,178,,ak
1468045288266,2.8,124.7,"54 km ENE of Pedro Bay, Alaska",60.0201,-153.2479,earthquake,reviewed,0,,121,,ak
1468026442833,2.9,6.0,"34 km ENE of Cantwell, Alaska",63.4744,-148.2771,earthquake,reviewed,0,,129,,ak
1468017244598,2.9,152.5,"50 km NE of Pedro Bay, Alaska",60.0862,-153.4298,earthquake,reviewed,0,,129,,ak
1467947803803,3.4,108.4,"43 km ESE of Pedro Bay, Alaska",59.6481,-153.3761,earthquake,reviewed,0,,178,,ak
1467923842570,2.6,97.6,"63 km E of Pedro Bay, Alaska",59.8317,-152.9758,earthquake,reviewed,0,,104,,ak
1467866597511,3.2,82.3,"44 km W of Anchor Point, Alaska",59.8549,-152.6122,earthquake,reviewed,0,,158,,ak
1467865168085,3.2,61.9,"39 km NNE of Larsen Bay, Alaska",57.836,-153.6154,earthquake,reviewed,0,,158,,ak
1467825487933,3.9,128.4,"80 km ENE of Ugashik, Alaska",57.8314,-156.1808,earthquake,reviewed,0,,234,,ak
1467805514969,2.6,54.8,"4 km SW of Point Possession, Alaska",60.8926,-150.741,earthquake,reviewed,0,,104,,ak
1467769405607,2.6,64.1,"70 km E of Cantwell, Alaska",63.301,-147.5605,earthquake,reviewed,0,,104,,ak
1467743482434,2.6,117.5,"58 km N of Petersville, Alaska",63.0102,-150.9726,earthquake,reviewed,0,,104,,ak
1467629403380,2.6,106.4,"58 km E of Pedro Bay, Alaska",59.7545,-153.0592,earthquake,reviewed,0,,104,,ak
1467627641126,2.8,0.0,"88 km ENE of Chiniak, Alaska",57.8567,-150.8702,earthquake,reviewed,0,,121,,ak
1467597374136,2.6,6.8,"34 km SSW of Glacier View, Alaska",61.5437,-147.983,earthquake,reviewed,0,,104,,ak
1467505649490,3.0,101.3,"61 km W of Anchor Point, Alaska",59.8542,-152.9221,earthquake,reviewed,0,,138,,ak
1467486014438,2.5,66.3,"8 km SE of Soldotna, Alaska",60.4221,-150.9663,earthquake,reviewed,0,,96,,ak
1467398761396,3.3,123.2,"42 km E of Pedro Bay, Alaska",59.7997,-153.3581,earthquake,reviewed,0,,168,,ak
1467391427404,3.1,118.9,"64 km N of Petersville, Alaska",63.0738,-150.8936,earthquake,reviewed,0,,148,,ak
1467361974862,2.5,5.7,"47 km SE of Denali National Park, Alaska",63.2325,-151.0719,earthquake,reviewed,0,,96,,ak
1467335329142,3.6,17.9,"26 km WSW of Tatitlek, Alaska",60.8028,-147.1427,earthquake,reviewed,0,,200,,ak
1467319711719,2.6,80.7,"37 km SW of Cantwell, Alaska",63.1166,-149.3874,earthquake,reviewed,0,,104,,ak
1467248321765,2.5,45.8,"10 km ESE of Ninilchik, Alaska",60.0043,-151.495,earthquake,reviewed,0,,96,,ak
1467199190464,2.5,51.5,"6 km NNW of Diamond Ridge, Alaska",59.7279,-151.6079,earthquake,reviewed,0,,96,,ak
1467191448185,2.7,106.7,"67 km ENE of Pedro Bay, Alaska",60.0588,-153.0372,earthquake,reviewed,0,,112,,ak
1467136718283,3.0,67.8,"35 km WSW of Trapper Creek, Alaska",62.1532,-150.8119,earthquake,reviewed,0,,138,,ak
1467127315108,3.0,65.8,"Kenai Peninsula, Alaska",60.2985,-150.9337,earthquake,reviewed,0,,138,,ak
1467072347034,2.8,1.9,"82 km E of Cantwell, Alaska",63.5055,-147.3218,earthquake,reviewed,0,,121,,ak
1466916789540,3.9,99.3,"27 km SW of Skwentna, Alaska",61.8372,-151.8083,earthquake,reviewed,0,,234,,ak
1466874627439,3.1,128.3,"62 km SE of Denali National Park, Alaska",63.1754,-150.7771,earthquake,reviewed,0,,148,,ak
1466814491960,2.5,5.2,"22 km ENE of Cantwell, Alaska",63.4651,-148.527,earthquake,reviewed,0,,96,,ak
1466806688358,3.5,107.1,"65 km ENE of Pedro Bay, Alaska",60.0424,-153.0427,earthquake,reviewed,0,,188,,ak
1466772818716,2.6,110.1,"68 km WNW of Happy Valley, Alaska",60.0926,-152.9305,earthquake,reviewed,0,,104,,ak
1466693070351,2.8,75.3,"27 km SSE of Skwentna, Alaska",61.7678,-151.1936,earthquake,reviewed,0,,121,,ak
1466692962104,2.8,71.7,"52 km NE of Chase, Alaska",62.8208,-149.4664,earthquake,reviewed,0,,121,,ak
1466687485566,2.5,105.9,"60 km E of Pedro Bay, Alaska",59.7717,-153.038,earthquake,reviewed,0,,96,,ak
1466638505609,2.5,58.3,"68 km SSW of Nanwalek, Alaska",58.824,-152.5356,earthquake,reviewed,0,,96,,ak
1466625770422,2.6,22.7,"46 km N of Valdez, Alaska",61.548,-146.471,earthquake,reviewed,0,,104,,ak
1466599893166,2.7,9.5,"7 km ENE of Talkeetna, Alaska",62.343,-149.9609,earthquake,reviewed,0,,113,,ak
1466490014218,2.8,60.4,"44 km W of Aleneva, Alaska",58.0359,-153.6576,earthquake,reviewed,0,,121,,ak
1466475094170,3.1,66.1,"27 km WSW of Susitna, Alaska",61.4427,-150.9759,earthquake,reviewed,0,,148,,ak
1466419167898,2.6,113.1,"55 km SSE of Pedro Bay, Alaska",59.3645,-153.5882,earthquake,reviewed,0,,104,,ak
1466395470329,2.7,50.8,"15 km WNW of Willow, Alaska",61.7855,-150.3181,earthquake,reviewed,0,,112,,ak
1466367795296,2.6,59.9,"8 km NNE of Ridgeway, Alaska",60.6077,-151.0525,earthquake,reviewed,0,,104,,ak
1466343285176,3.0,80.3,"45 km W of Cohoe, Alaska",60.451,-152.1229,earthquake,reviewed,0,,138,,ak
1466292143634,2.9,62.8,"31 km SW of Anchor Point, Alaska",59.611,-152.291,earthquake,reviewed,0,,129,,ak
1466181667433,2.9,95.5,"53 km W of Cohoe, Alaska",60.4608,-152.2536,earthquake,reviewed,0,,129,,ak
1466128917660,3.0,141.4,"34 km E of Pedro Bay, Alaska",59.8444,-153.5088,earthquake,reviewed,0,,139,,ak
1466127652472,3.5,82.0,"14 km WSW of Anchor Point, Alaska",59.7099,-152.0481,earthquake,reviewed,0,,189,,ak
1466090998620,3.1,61.8,"9 km NNE of Ridgeway, Alaska",60.6102,-151.0398,earthquake,reviewed,0,,148,,ak
1466049212276,2.8,91.2,"29 km WNW of Anchor Point, Alaska",59.9217,-152.2821,earthquake,reviewed,0,,121,,ak
1466011210159,2.6,60.1,"20 km SW of Trapper Creek, Alaska",62.1986,-150.5332,earthquake,reviewed,0,,104,,ak
1466007052208,2.5,7.9,"27 km ESE of Koliganek, Alaska",59.6716,-156.8117,earthquake,reviewed,0,,96,,ak
1465928612299,2.6,10.2,"23 km ENE of Minto, Alaska",65.2433,-148.8999,earthquake,reviewed,0,,104,,ak
1465904531544,2.7,42.5,"15 km SSE of Point Possession, Alaska",60.8015,-150.5344,earthquake,reviewed,0,,112,,ak
1465870344004,2.5,69.2,"5 km N of Ninilchik, Alaska",60.1022,-151.6572,earthquake,reviewed,0,,96,,ak
1465761580558,2.7,131.1,"67 km WNW of Tyonek, Alaska",61.1943,-152.3624,earthquake,reviewed,0,,112,,ak
1465699990018,2.5,18.0,"10 km WSW of Tatitlek, Alaska",60.8317,-146.8684,earthquake,reviewed,0,,96,,ak
1465640244351,2.6,113.8,"63 km WNW of Happy Valley, Alaska",60.1269,-152.8062,earthquake,reviewed,0,,104,,ak
1465592640981,3.3,52.8,"24 km NNW of Aleneva, Alaska",58.2766,-153.0174,earthquake,reviewed,0,,168,,ak
1465569805940,2.8,15.0,"25 km E of Denali National Park, Alaska",63.5315,-151.2082,earthquake,reviewed,0,,121,,ak
1465552446428,2.6,52.5,"7 km NE of Nikolaevsk, Alaska",59.8556,-151.5003,earthquake,reviewed,0,,104,,ak
1465512057824,2.6,165.3,"40 km ESE of Port Alsworth, Alaska",60.102,-153.6177,earthquake,reviewed,0,,104,,ak
1465449945388,3.0,4.4,"45 km N of Sutton-Alpine, Alaska",62.1827,-148.8888,earthquake,reviewed,0,,139,,ak
1465433226103,3.4,130.5,"69 km ENE of Ugashik, Alaska",57.7777,-156.3443,earthquake,reviewed,0,,178,,ak
1465361945140,2.5,97.2,"85 km SSE of Kokhanok, Alaska",58.719,-154.2719,earthquake,reviewed,0,,96,,ak
1465279378224,2.6,84.4,"49 km WSW of Salamatof, Alaska",60.5129,-152.1972,earthquake,reviewed,0,,104,,ak
1465262885502,2.6,9.8,"7 km SE of Ekwok, Alaska",59.2979,-157.3815,earthquake,reviewed,0,,104,,ak
1465260309718,3.0,100.1,"57 km E of Pedro Bay, Alaska",59.7953,-153.0895,earthquake,reviewed,0,,138,,ak
1464974769584,2.8,61.0,"27 km SSW of Susitna, Alaska",61.322,-150.7181,earthquake,reviewed,0,,121,,ak
1464967020808,2.7,14.9,"27 km SSE of Denali National Park, Alaska",63.3062,-151.534,earthquake,reviewed,0,,112,,ak
1464922011465,3.1,5.3,"143 km SSE of Cordova, Alaska",59.319,-144.9784,earthquake,reviewed,0,,148,,ak
1464917707624,2.8,70.6,"37 km S of Skwentna, Alaska",61.6577,-151.3107,earthquake,reviewed,0,,121,,ak
1464914294172,2.6,120.9,"40 km ESE of Pedro Bay, Alaska",59.5996,-153.4854,earthquake,reviewed,0,,104,,ak
1464889052013,3.2,111.1,"59 km ESE of Pedro Bay, Alaska",59.6183,-153.1013,earthquake,reviewed,0,,158,,ak
1464878737905,2.7,140.3,"59 km E of Port Alsworth, Alaska",60.2026,-153.25,earthquake,reviewed,0,,112,,ak
1464850454517,2.7,16.3,"53 km WNW of Valdez, Alaska",61.3153,-147.2712,earthquake,reviewed,0,,112,,ak
1464840356265,2.5,79.5,"13 km WSW of Petersville, Alaska",62.4626,-151.0171,earthquake,reviewed,0,,96,,ak
1464822320535,3.5,115.1,"62 km W of Ninilchik, Alaska",60.1627,-152.7629,earthquake,reviewed,0,,188,,ak
1464787208796,2.8,15.0,"115 km S of Chuathbaluk, Alaska",60.5429,-159.0784,earthquake,reviewed,0,,121,,ak
1464712496979,3.2,117.9,"25 km W of McKinley Park, Alaska",63.7048,-149.4211,earthquake,reviewed,0,,158,,ak
1464692527283,3.2,19.9,"25 km ESE of Valdez, Alaska",61.0378,-145.9173,earthquake,reviewed,0,,158,,ak
1464658945664,4.1,200.8,"20 km S of King Salmon, Alaska",58.5017,-156.7095,earthquake,reviewed,0,,259,,ak
1464634889827,4.1,102.7,"67 km SE of Pope-Vannoy Landing, Alaska",59.0778,-153.7581,earthquake,reviewed,0,,259,,ak
1464576985727,2.5,106.5,"41 km NNW of Petersville, Alaska",62.8534,-151.0053,earthquake,reviewed,0,,96,,ak
1464571610487,2.5,91.2,"26 km NW of Petersville, Alaska",62.6326,-151.1876,earthquake,reviewed,0,,96,,ak
1464566657914,2.5,12.6,"19 km ESE of Lowell Point, Alaska",59.9846,-149.1321,earthquake,reviewed,0,,96,,ak
1464566646580,2.5,3.8,"27 km SE of Lowell Point, Alaska",59.9015,-149.0816,earthquake,reviewed,0,,96,,ak
1464565777908,3.2,12.5,"18 km NW of Willow, Alaska",61.8656,-150.2817,earthquake,reviewed,0,,158,,ak
1464550913414,3.2,127.8,"40 km W of Skwentna, Alaska",61.9558,-152.1573,earthquake,reviewed,0,,158,,ak
1464544526971,2.5,30.8,"36 km WNW of Valdez, Alaska",61.288,-146.9356,earthquake,reviewed,0,,96,,ak
1464531758895,2.6,177.0,"30 km SE of Port Alsworth, Alaska",60.051,-153.8641,earthquake,reviewed,0,,104,,ak
1464515064537,2.6,125.9,"52 km SE of Pope-Vannoy Landing, Alaska",59.2589,-153.7873,earthquake,reviewed,0,,104,,ak
1464484541675,2.6,92.1,"43 km SW of Cantwell, Alaska",63.1753,-149.672,earthquake,reviewed,0,,104,,ak
1464364349786,2.5,103.1,"51 km E of Pedro Bay, Alaska",59.7448,-153.2019,earthquake,reviewed,0,,96,,ak
1464324774876,2.8,30.9,"37 km ESE of Susitna North, Alaska",62.0951,-149.1471,earthquake,reviewed,0,,121,,ak
1464290638137,2.6,49.9,"19 km W of Susitna North, Alaska",62.1288,-150.2202,earthquake,reviewed,0,,104,,ak
1464275848283,2.6,59.7,"50 km SW of Nanwalek, Alaska",59.0023,-152.4823,earthquake,reviewed,0,,104,,ak
1464216301384,3.2,122.2,"40 km E of Pedro Bay, Alaska",59.8229,-153.3878,earthquake,reviewed,0,,158,,ak
1464200840060,2.9,56.2,"35 km NNE of Fox River, Alaska",60.1457,-150.6634,earthquake,reviewed,0,,129,,ak
1464094025238,3.0,6.5,Central Alaska,63.1326,-150.2623,earthquake,reviewed,0,,138,,ak
1464043269595,2.5,2.8,"8 km SE of Chenega, Alaska",60.0015,-147.919,earthquake,reviewed,0,,96,,ak
1464024896249,2.9,94.0,"60 km ESE of Pedro Bay, Alaska",59.5817,-153.1159,earthquake,reviewed,0,,129,,ak
1463969909875,3.5,49.3,"76 km ENE of Ouzinkie, Alaska",58.1514,-151.2826,earthquake,reviewed,0,,189,,ak
1463865987158,2.6,103.2,"50 km E of Pedro Bay, Alaska",59.7155,-153.2234,earthquake,reviewed,0,,104,,ak
1463830449789,4.5,143.5,"69 km NW of Skwentna, Alaska",62.3598,-152.4627,earthquake,reviewed,0,green,312,,ak
1463827228491,2.7,11.8,Central Alaska,63.1172,-151.4666,earthquake,reviewed,0,,112,,ak
1463814346788,2.6,72.6,"20 km NW of Beluga, Alaska",61.2448,-151.4012,earthquake,reviewed,0,,104,,ak
1463805286018,2.7,150.0,"28 km SE of Kokhanok, Alaska",59.2751,-154.3957,earthquake,reviewed,0,,112,,ak
1463792295844,2.9,39.7,"18 km SW of Karluk, Alaska",57.4696,-154.7061,earthquake,reviewed,0,,129,,ak
1463783871736,2.9,61.2,"7 km SW of Womens Bay, Alaska",57.6422,-152.7637,earthquake,reviewed,0,,129,,ak
1463776267175,3.0,91.1,"22 km WNW of Petersville, Alaska",62.5561,-151.1908,earthquake,reviewed,0,,138,,ak
1463749568791,2.5,20.8,"17 km S of Manley Hot Springs, Alaska",64.8471,-150.5862,earthquake,reviewed,0,,96,,ak
1463660163805,2.8,148.7,"59 km SE of King Salmon, Alaska",58.3095,-155.9361,earthquake,reviewed,0,,121,,ak
1463627645541,3.5,165.7,"42 km ESE of Port Alsworth, Alaska",60.1154,-153.5746,earthquake,reviewed,0,,189,,ak
1463611765265,4.3,155.8,"39 km NE of Pedro Bay, Alaska",60.0364,-153.5953,earthquake,reviewed,1,,284,,ak
1463600608128,3.4,143.8,"63 km E of Port Alsworth, Alaska",60.2595,-153.1791,earthquake,reviewed,0,,178,,ak
1463558509438,3.3,28.6,"19 km ENE of Chickaloon, Alaska",61.8449,-148.1059,earthquake,reviewed,0,,168,,ak
1463541948320,4.2,15.2,"34 km NW of Manley Hot Springs, Alaska",65.2466,-151.0651,earthquake,reviewed,1,green,272,,ak
1463531020308,2.5,44.6,"21 km SE of Funny River, Alaska",60.3461,-150.5234,earthquake,reviewed,0,,96,,ak
1463505156156,2.5,58.1,"19 km NNE of Point Possession, Alaska",61.077,-150.5287,earthquake,reviewed,0,,96,,ak
1463481269505,3.0,16.6,"50 km SSW of Glacier View, Alaska",61.3675,-147.8849,earthquake,reviewed,0,,138,,ak
1463429177644,3.0,133.4,"79 km ESE of Egegik, Alaska",57.8711,-156.1927,earthquake,reviewed,0,,138,,ak
1463427647816,3.1,58.2,"8 km ESE of Ninilchik, Alaska",60.0091,-151.5355,earthquake,reviewed,0,,148,,ak
1463400256873,2.7,29.6,"6 km WNW of Fishhook, Alaska",61.7697,-149.3387,earthquake,reviewed,0,,112,,ak
1463399873082,3.1,23.1,Central Alaska,64.8477,-149.7599,earthquake,reviewed,0,,148,,ak
1463373186707,2.6,7.3,"59 km NW of Beluga, Alaska",61.482,-151.9371,earthquake,reviewed,0,,104,,ak
1463342027276,3.2,33.9,"22 km S of Tatitlek, Alaska",60.661,-146.6777,earthquake,reviewed,0,,160,,ak
1463338992263,2.6,129.0,"64 km N of Petersville, Alaska",63.0696,-150.9312,earthquake,reviewed,0,,104,,ak
1463336078764,2.5,113.9,"81 km S of Kokhanok, Alaska",58.709,-154.7693,earthquake,reviewed,0,,96,,ak
1463311214453,2.6,100.6,"70 km E of Ugashik, Alaska",57.6259,-156.2428,earthquake,reviewed,0,,104,,ak
1463305238067,2.6,78.0,Southern Alaska,60.3468,-152.1652,earthquake,reviewed,0,,104,,ak
1463291460219,5.3,131.5,"64 km SE of Denali National Park, Alaska",63.0765,-150.9465,earthquake,reviewed,1,green,538,,ak
1463219569026,2.7,110.5,"42 km ESE of Pedro Bay, Alaska",59.6565,-153.3996,earthquake,reviewed,0,,112,,ak
1463167864479,3.0,9.9,"21 km SSW of Trapper Creek, Alaska",62.1377,-150.3993,earthquake,reviewed,0,,138,,ak
1463136765807,2.5,104.8,"51 km E of Pedro Bay, Alaska",59.7378,-153.1884,earthquake,reviewed,0,,96,,ak
1463082649618,2.5,119.4,"58 km NNW of Petersville, Alaska",62.998,-151.0868,earthquake,reviewed,0,,96,,ak
1463039441268,2.5,9.3,"57 km S of Denali National Park, Alaska",63.026,-151.6059,earthquake,reviewed,0,,96,,ak
1462979849015,2.6,14.8,"6 km WSW of Four Mile Road, Alaska",64.5815,-149.2467,earthquake,reviewed,0,,104,,ak
1462958815827,2.5,69.4,"41 km W of Susitna, Alaska",61.5519,-151.2887,earthquake,reviewed,0,,96,,ak
1462930618820,2.6,55.5,"27 km NNW of Susitna, Alaska",61.7677,-150.7091,earthquake,reviewed,0,,104,,ak
1462921158859,3.2,29.2,"59 km ESE of Port Graham, Alaska",59.0722,-150.9452,earthquake,reviewed,0,,158,,ak
1462904130268,2.6,103.8,"62 km W of Anchor Point, Alaska",59.7895,-152.9423,earthquake,reviewed,0,,104,,ak
1462880191007,2.5,115.1,"23 km SW of McKinley Park, Alaska",63.597,-149.2879,earthquake,reviewed,0,,96,,ak
1462874619379,2.5,121.1,"47 km E of Pedro Bay, Alaska",59.8513,-153.2761,earthquake,reviewed,0,,96,,ak
1462824817724,3.3,67.3,"12 km WNW of Tyonek, Alaska",61.1315,-151.3364,earthquake,reviewed,0,,168,,ak
1462790424685,3.1,5.7,"151 km SSE of Cordova, Alaska",59.2519,-144.9199,earthquake,reviewed,0,,148,,ak
1462780143013,2.5,95.4,"50 km WNW of Beluga, Alaska",61.3612,-151.9015,earthquake,reviewed,0,,96,,ak
1462773905691,3.2,45.3,"22 km NNE of Sterling, Alaska",60.7164,-150.5773,earthquake,reviewed,0,,158,,ak
1462771098031,3.5,69.7,"45 km WSW of Anchor Point, Alaska",59.6086,-152.5673,earthquake,reviewed,0,,188,,ak
1462694915322,2.6,96.3,"61 km WNW of Anchor Point, Alaska",59.9874,-152.8516,earthquake,reviewed,0,,104,,ak
1462693230257,3.7,45.9,"10 km N of Susitna, Alaska",61.6404,-150.5317,earthquake,reviewed,0,,211,,ak
1462683717867,2.6,102.4,"40 km WNW of Skwentna, Alaska",62.1573,-152.0945,earthquake,reviewed,0,,104,,ak
1462680623692,3.1,98.9,"63 km E of Pedro Bay, Alaska",59.8295,-152.9709,earthquake,reviewed,0,,148,,ak
1462679694778,2.9,55.6,"19 km SSW of Susitna, Alaska",61.3834,-150.6468,earthquake,reviewed,0,,129,,ak
1462653543967,3.1,90.4,"86 km WNW of Aleneva, Alaska",58.4951,-154.1315,earthquake,reviewed,0,,148,,ak
1462648356856,2.6,105.1,"52 km E of Pedro Bay, Alaska",59.7495,-153.1749,earthquake,reviewed,0,,104,,ak
1462612651923,2.7,36.6,"29 km NW of Valdez, Alaska",61.318,-146.746,earthquake,reviewed,0,,112,,ak
1462530600357,2.6,124.1,Central Alaska,63.2001,-150.7223,earthquake,reviewed,0,,104,,ak
1462513263169,2.9,115.5,"74 km NNE of Petersville, Alaska",63.1465,-150.4373,earthquake,reviewed,0,,129,,ak
1462475503822,2.8,98.6,"52 km WNW of Anchor Point, Alaska",59.9824,-152.6652,earthquake,reviewed,0,,121,,ak
1462454569411,2.6,12.3,"56 km S of Denali National Park, Alaska",63.0398,-151.6164,earthquake,reviewed,0,,104,,ak
1462428405749,2.6,105.0,"61 km N of Petersville, Alaska",63.0456,-150.691,earthquake,reviewed,0,,104,,ak
1462321752207,2.5,10.7,"54 km S of Denali National Park, Alaska",63.0616,-151.5158,earthquake,reviewed,0,,96,,ak
1462302658565,2.8,173.9,"73 km ESE of King Salmon, Alaska",58.3559,-155.5631,earthquake,reviewed,0,,121,,ak
1462282105818,2.7,98.9,"56 km E of Pedro Bay, Alaska",59.7891,-153.1031,earthquake,reviewed,0,,112,,ak
1462259053188,2.5,55.0,"7 km WSW of Point Possession, Alaska",60.8895,-150.8001,earthquake,reviewed,0,,96,,ak
1462230735183,3.3,55.2,"39 km E of Fox River, Alaska",59.9045,-150.2583,earthquake,reviewed,0,,168,,ak
1462223539797,3.0,9.8,"143 km SSE of Cordova, Alaska",59.3512,-144.7905,earthquake,reviewed,0,,138,,ak
1462209423513,3.0,7.0,"144 km SSE of Cordova, Alaska",59.3431,-144.7787,earthquake,reviewed,0,,138,,ak
1462199453592,4.0,155.2,"64 km ESE of King Salmon, Alaska",58.4247,-155.6711,earthquake,reviewed,0,,246,,ak
1462196326165,4.9,7.6,"136 km SSE of Cordova, Alaska",59.4299,-144.7442,earthquake,reviewed,1,green,369,,ak
1462183567281,2.5,24.5,"4 km NNW of Glennallen, Alaska",62.152,-145.5708,earthquake,reviewed,0,,96,,ak
1462175040196,2.9,98.5,"39 km NW of Ninilchik, Alaska",60.2601,-152.2425,earthquake,reviewed,0,,129,,ak
1462161077531,3.1,103.9,"60 km W of Anchor Point, Alaska",59.8112,-152.9044,earthquake,reviewed,0,,148,,ak
1462147998533,3.1,27.6,"150 km SSE of Cordova, Alaska",59.2553,-144.9616,earthquake,reviewed,0,,148,,ak
1462137357786,3.4,55.7,"6 km NE of Happy Valley, Alaska",59.9887,-151.6481,earthquake,reviewed,0,,179,,ak
1462135126663,4.7,129.5,"72 km ENE of Pedro Bay, Alaska",60.1136,-152.9931,earthquake,reviewed,1,green,340,,ak
1462120042614,2.7,124.4,"74 km ESE of Egegik, Alaska",57.8576,-156.3007,earthquake,reviewed,0,,112,,ak
1462071860580,2.5,17.6,"14 km SW of Valdez, Alaska",61.0484,-146.5472,earthquake,reviewed,0,,96,,ak
1462061517620,2.5,125.4,"61 km SSE of Kokhanok, Alaska",58.9007,-154.5647,earthquake,reviewed,0,,96,,ak
1462039467668,2.5,102.9,"54 km E of Pedro Bay, Alaska",59.7319,-153.1447,earthquake,reviewed,0,,96,,ak
1462035217675,2.9,33.0,"162 km S of Chenega, Alaska",58.6211,-147.6736,earthquake,reviewed,0,,129,,ak
1462026062120,3.1,79.6,"12 km E of Ninilchik, Alaska",60.0623,-151.4498,earthquake,reviewed,0,,148,,ak
1461984522553,2.5,1.3,"145 km SSE of Cordova, Alaska",59.3417,-144.7564,earthquake,reviewed,0,,96,,ak
1461976490138,2.9,2.6,"134 km SSE of Cordova, Alaska",59.4473,-144.7451,earthquake,reviewed,0,,129,,ak
1461965546953,2.8,103.0,"61 km W of Anchor Point, Alaska",59.8502,-152.9188,earthquake,reviewed,0,,121,,ak
1461947872461,2.7,122.7,"38 km ESE of Pedro Bay, Alaska",59.6876,-153.4482,earthquake,reviewed,0,,112,,ak
1461921211877,3.4,115.5,"61 km SSE of Kokhanok, Alaska",58.8993,-154.5159,earthquake,reviewed,0,,178,,ak
1461917856007,3.8,78.5,Southern Alaska,60.4248,-152.1523,earthquake,reviewed,0,,222,,ak
1461917853045,4.9,54.5,"56 km SSW of Nanwalek, Alaska",58.8989,-152.3384,earthquake,reviewed,1,green,373,,ak
1461913937220,2.6,102.0,"51 km WNW of Happy Valley, Alaska",60.0838,-152.6081,earthquake,reviewed,0,,104,,ak
1461907648148,3.0,51.3,"22 km ENE of Point Possession, Alaska",61.0231,-150.3214,earthquake,reviewed,0,,139,,ak
1461828602303,2.6,41.4,"16 km E of Halibut Cove, Alaska",59.5824,-150.9339,earthquake,reviewed,0,,104,,ak
1461827098326,2.8,139.6,"57 km E of Port Alsworth, Alaska",60.1851,-153.2712,earthquake,reviewed,0,,121,,ak
1461819264927,2.9,4.6,"30 km SSW of Dot Lake Village, Alaska",63.4077,-144.3405,earthquake,reviewed,0,,129,,ak
1461815508360,3.0,157.7,"30 km ENE of Pedro Bay, Alaska",59.9139,-153.6257,earthquake,reviewed,0,,138,,ak
1461773578069,2.5,110.6,"63 km W of Happy Valley, Alaska",60.0432,-152.8475,earthquake,reviewed,0,,96,,ak
1461711182623,2.5,1.8,"136 km SSE of Cordova, Alaska",59.4375,-144.7182,earthquake,reviewed,0,,96,,ak
1461702520666,4.6,73.3,"38 km NNE of Chase, Alaska",62.739,-149.6848,earthquake,reviewed,1,green,338,,ak
1461678229905,2.5,65.9,"23 km W of Anchor Point, Alaska",59.7619,-152.2506,earthquake,reviewed,0,,96,,ak
1461676480814,2.9,40.8,"20 km NNW of Fishhook, Alaska",61.9147,-149.3572,earthquake,reviewed,0,,129,,ak
1461565466576,3.5,43.8,"15 km WNW of Fox River, Alaska",59.9142,-151.2189,earthquake,reviewed,0,,191,,ak
1461530466850,3.0,54.7,"35 km N of Aleneva, Alaska",58.3799,-152.8815,earthquake,reviewed,0,,138,,ak
1461489985952,2.5,92.4,"55 km W of Anchor Point, Alaska",59.7332,-152.8156,earthquake,reviewed,0,,96,,ak
1461467704955,2.5,5.2,"79 km W of Petersville, Alaska",62.6242,-152.2884,earthquake,reviewed,0,,96,,ak
1461462181243,3.5,57.8,"Kodiak Island region, Alaska",57.6031,-154.5168,earthquake,reviewed,0,,188,,ak
1461404349087,2.5,104.1,"35 km WSW of Skwentna, Alaska",61.8272,-151.9847,earthquake,reviewed,0,,96,,ak
1461389997701,3.0,37.6,"10 km NNE of Willow, Alaska",61.8321,-149.9485,earthquake,reviewed,0,,138,,ak
1461382693276,2.7,133.8,"54 km WNW of Cantwell, Alaska",63.5642,-149.9689,earthquake,reviewed,0,,112,,ak
1461373582232,2.5,148.2,"39 km NE of Pedro Bay, Alaska",59.9923,-153.526,earthquake,reviewed,0,,96,,ak
1461336094692,3.3,83.1,"27 km WNW of Petersville, Alaska",62.6336,-151.2159,earthquake,reviewed,0,,168,,ak
1461332851596,2.5,111.3,"65 km WNW of Happy Valley, Alaska",60.129,-152.8542,earthquake,reviewed,0,,96,,ak
1461299565472,3.4,134.9,"79 km ENE of Ugashik, Alaska",57.8267,-156.206,earthquake,reviewed,0,,178,,ak
1461253192485,2.5,102.8,"51 km E of Pedro Bay, Alaska",59.7076,-153.2033,earthquake,reviewed,0,,96,,ak
1461237162617,3.3,124.2,"62 km N of Petersville, Alaska",63.048,-150.9425,earthquake,reviewed,0,,168,,ak
1461233640175,4.0,10.5,"56 km S of Denali National Park, Alaska",63.0338,-151.5804,earthquake,reviewed,0,green,246,,ak
1461232919015,3.8,10.8,"56 km S of Denali National Park, Alaska",63.0361,-151.5958,earthquake,reviewed,0,,222,,ak
1461225054948,3.2,3.8,"81 km NE of Koliganek, Alaska",60.2649,-156.2896,earthquake,reviewed,0,,158,,ak
1461190658357,3.0,98.5,"57 km E of Pedro Bay, Alaska",59.7853,-153.075,earthquake,reviewed,0,,138,,ak
